X, Y
1.263789999999999964e+03,1.013220000000000027e+03
1.237609999999999900e+03,8.889400000000000546e+02
1.143480000000000018e+03,7.840800000000000409e+02
8.008899999999999864e+02,3.280000000000000000e+02
8.793600000000000136e+02,3.664300000000000068e+02
1.432750000000000000e+03,1.389210000000000036e+03
1.350549999999999955e+03,1.151289999999999964e+03
7.833999999999999773e+02,2.784700000000000273e+02
1.261369999999999891e+03,6.157699999999999818e+02
1.166119999999999891e+03,7.802300000000000182e+02
9.402799999999999727e+02,3.081299999999999955e+02
1.089190000000000055e+03,1.021470000000000027e+03
9.764800000000000182e+02,4.645299999999999727e+02
7.537899999999999636e+02,2.987699999999999818e+02
7.353200000000000500e+02,2.637900000000000205e+02
8.338400000000000318e+02,3.462900000000000205e+02
1.141480000000000018e+03,5.623799999999999955e+02
7.362699999999999818e+02,2.656499999999999773e+02
1.483960000000000036e+03,1.257640000000000100e+03
9.421000000000000227e+02,4.393700000000000045e+02
1.085490000000000009e+03,5.546100000000000136e+02
1.041170000000000073e+03,1.262819999999999936e+03
9.080900000000000318e+02,4.995299999999999727e+02
1.275519999999999982e+03,1.263660000000000082e+03
8.156000000000000227e+02,2.659499999999999886e+02
1.206039999999999964e+03,8.524700000000000273e+02
1.007120000000000005e+03,7.535499999999999545e+02
7.703200000000000500e+02,2.720099999999999909e+02
7.372699999999999818e+02,2.537599999999999909e+02
1.229609999999999900e+03,1.119619999999999891e+03
1.433000000000000000e+03,1.210579999999999927e+03
9.075700000000000500e+02,5.403700000000000045e+02
1.057980000000000018e+03,3.902599999999999909e+02
9.993700000000000045e+02,5.390099999999999909e+02
9.231399999999999864e+02,3.802599999999999909e+02
1.143049999999999955e+03,7.559600000000000364e+02
1.292769999999999982e+03,1.260180000000000064e+03
8.534099999999999682e+02,5.268999999999999773e+02
1.160619999999999891e+03,1.055170000000000073e+03
8.197799999999999727e+02,4.494800000000000182e+02
8.018700000000000045e+02,3.131499999999999773e+02
6.269199999999999591e+02,2.119499999999999886e+02
1.013730000000000018e+03,5.975299999999999727e+02
1.231079999999999927e+03,1.002179999999999950e+03
1.256740000000000009e+03,1.022500000000000000e+03
7.047000000000000455e+02,2.743199999999999932e+02
1.112950000000000045e+03,6.549800000000000182e+02
1.237000000000000000e+03,9.485099999999999909e+02
1.065420000000000073e+03,9.822699999999999818e+02
8.622899999999999636e+02,3.760199999999999818e+02
8.857799999999999727e+02,3.956600000000000250e+02
8.588400000000000318e+02,3.681499999999999773e+02
6.429400000000000546e+02,4.040299999999999727e+02
6.248300000000000409e+02,4.119499999999999886e+02
9.809500000000000455e+02,5.960199999999999818e+02
7.272300000000000182e+02,3.092900000000000205e+02
7.845399999999999636e+02,3.606899999999999977e+02
9.521200000000000045e+02,3.696899999999999977e+02
9.663099999999999454e+02,3.395199999999999818e+02
8.814099999999999682e+02,4.428999999999999773e+02
1.272950000000000045e+03,1.206970000000000027e+03
9.100299999999999727e+02,2.702300000000000182e+02
1.474660000000000082e+03,1.276589999999999918e+03
9.624099999999999682e+02,6.018600000000000136e+02
9.556499999999999773e+02,6.350800000000000409e+02
9.195800000000000409e+02,6.940700000000000500e+02
1.057250000000000000e+03,5.150399999999999636e+02
8.221000000000000227e+02,3.789399999999999977e+02
8.893500000000000227e+02,4.169900000000000091e+02
8.564900000000000091e+02,3.711200000000000045e+02
1.265279999999999973e+03,1.245730000000000018e+03
1.294740000000000009e+03,1.172640000000000100e+03
9.936399999999999864e+02,7.998300000000000409e+02
1.280839999999999918e+03,1.226910000000000082e+03
6.662599999999999909e+02,2.715299999999999727e+02
1.114690000000000055e+03,4.952799999999999727e+02
8.318700000000000045e+02,3.024300000000000068e+02
9.645499999999999545e+02,6.306000000000000227e+02
6.815299999999999727e+02,3.011499999999999773e+02
8.110900000000000318e+02,2.581600000000000250e+02
1.109880000000000109e+03,1.093160000000000082e+03
1.233890000000000100e+03,1.205130000000000109e+03
1.001929999999999950e+03,3.853799999999999955e+02
8.294299999999999500e+02,4.134599999999999795e+02
1.049240000000000009e+03,8.792000000000000455e+02
6.740900000000000318e+02,3.313999999999999773e+02
8.746799999999999500e+02,3.629800000000000182e+02
9.597100000000000364e+02,2.318400000000000034e+02
1.191730000000000018e+03,1.288140000000000100e+03
8.838700000000000045e+02,3.077799999999999727e+02
7.569199999999999591e+02,2.495300000000000011e+02
1.274690000000000055e+03,1.093549999999999955e+03
6.582599999999999909e+02,3.631399999999999864e+02
9.806900000000000546e+02,5.578799999999999955e+02
1.130589999999999918e+03,5.880099999999999909e+02
8.280399999999999636e+02,3.540899999999999750e+02
1.163710000000000036e+03,7.939400000000000546e+02
9.507500000000000000e+02,4.344599999999999795e+02
6.764900000000000091e+02,3.679399999999999977e+02
1.002679999999999950e+03,3.261100000000000136e+02
1.180279999999999973e+03,6.537400000000000091e+02
1.156299999999999955e+03,8.430000000000000000e+02
1.237650000000000091e+03,1.185859999999999900e+03
1.135970000000000027e+03,5.708799999999999955e+02
8.930700000000000500e+02,5.269600000000000364e+02
1.203880000000000109e+03,1.021460000000000036e+03
7.576000000000000227e+02,1.948799999999999955e+02
7.292599999999999909e+02,2.612200000000000273e+02
1.245700000000000045e+03,7.872599999999999909e+02
1.195069999999999936e+03,7.063200000000000500e+02
1.147720000000000027e+03,8.251299999999999955e+02
9.352100000000000364e+02,3.130899999999999750e+02
7.152000000000000455e+02,2.642300000000000182e+02
1.021700000000000045e+03,4.177699999999999818e+02
1.169950000000000045e+03,1.085890000000000100e+03
8.103200000000000500e+02,3.211600000000000250e+02
9.452000000000000455e+02,4.817500000000000000e+02
1.008440000000000055e+03,5.340099999999999909e+02
8.465299999999999727e+02,4.700400000000000205e+02
1.012190000000000055e+03,5.285900000000000318e+02
8.595399999999999636e+02,3.110699999999999932e+02
1.226400000000000091e+03,9.725299999999999727e+02
1.019220000000000027e+03,3.755199999999999818e+02
7.695499999999999545e+02,3.167799999999999727e+02
1.296250000000000000e+03,1.278099999999999909e+03
9.568400000000000318e+02,3.965299999999999727e+02
6.978200000000000500e+02,3.194900000000000091e+02
8.979800000000000182e+02,4.067400000000000091e+02
9.086000000000000227e+02,3.688899999999999864e+02
6.686399999999999864e+02,3.304800000000000182e+02
1.123890000000000100e+03,8.271599999999999682e+02
1.048410000000000082e+03,1.134109999999999900e+03
1.119410000000000082e+03,1.098829999999999927e+03
9.601399999999999864e+02,9.663600000000000136e+02
8.454099999999999682e+02,2.745400000000000205e+02
1.293529999999999973e+03,1.165789999999999964e+03
1.217750000000000000e+03,9.293099999999999454e+02
5.850199999999999818e+02,3.852300000000000182e+02
9.640800000000000409e+02,4.235400000000000205e+02
1.268230000000000018e+03,9.853200000000000500e+02
8.062000000000000455e+02,2.550999999999999943e+02
8.597599999999999909e+02,2.869800000000000182e+02
6.311100000000000136e+02,2.560799999999999841e+02
1.270769999999999982e+03,8.615399999999999636e+02
7.813400000000000318e+02,5.242400000000000091e+02
1.052670000000000073e+03,6.837500000000000000e+02
1.096940000000000055e+03,9.750099999999999909e+02
1.062890000000000100e+03,1.076829999999999927e+03
1.349650000000000091e+03,1.161049999999999955e+03
1.122809999999999945e+03,8.971699999999999591e+02
9.537799999999999727e+02,3.091499999999999773e+02
1.236059999999999945e+03,1.254269999999999982e+03
1.293779999999999973e+03,1.071880000000000109e+03
1.021580000000000041e+03,4.384900000000000091e+02
1.178000000000000000e+03,7.237899999999999636e+02
1.310950000000000045e+03,1.039299999999999955e+03
1.144059999999999945e+03,3.834399999999999977e+02
8.287699999999999818e+02,3.919700000000000273e+02
1.125269999999999982e+03,1.185059999999999945e+03
9.892300000000000182e+02,6.126200000000000045e+02
1.275980000000000018e+03,1.032759999999999991e+03
7.973099999999999454e+02,3.178000000000000114e+02
1.227099999999999909e+03,8.717999999999999545e+02
5.479199999999999591e+02,1.966599999999999966e+02
1.331369999999999891e+03,1.063750000000000000e+03
8.607699999999999818e+02,2.400300000000000011e+02
7.931699999999999591e+02,3.526499999999999773e+02
6.535299999999999727e+02,3.490400000000000205e+02
1.206869999999999891e+03,7.616499999999999773e+02
7.870299999999999727e+02,2.957500000000000000e+02
1.184430000000000064e+03,1.057880000000000109e+03
1.101750000000000000e+03,7.817300000000000182e+02
1.056339999999999918e+03,6.323600000000000136e+02
9.519199999999999591e+02,4.309700000000000273e+02
1.214890000000000100e+03,1.108390000000000100e+03
8.449600000000000364e+02,4.844300000000000068e+02
1.363309999999999945e+03,1.059000000000000000e+03
9.076399999999999864e+02,8.651799999999999500e+02
9.329900000000000091e+02,7.183799999999999955e+02
1.101829999999999927e+03,9.627300000000000182e+02
1.311000000000000000e+03,1.202599999999999909e+03
1.089109999999999900e+03,6.576100000000000136e+02
6.912100000000000364e+02,3.892300000000000182e+02
7.194900000000000091e+02,2.566499999999999773e+02
6.577500000000000000e+02,2.555000000000000000e+02
7.402500000000000000e+02,3.491399999999999864e+02
1.150670000000000073e+03,7.090099999999999909e+02
1.180880000000000109e+03,9.828400000000000318e+02
1.112690000000000055e+03,7.175499999999999545e+02
9.106399999999999864e+02,4.620699999999999932e+02
1.441750000000000000e+03,1.043160000000000082e+03
9.498099999999999454e+02,4.247900000000000205e+02
8.570099999999999909e+02,2.290000000000000000e+02
1.100200000000000045e+03,7.574600000000000364e+02
1.101069999999999936e+03,5.875499999999999545e+02
1.334799999999999955e+03,1.324710000000000036e+03
1.013149999999999977e+03,5.118600000000000136e+02
7.181900000000000546e+02,4.122599999999999909e+02
7.845299999999999727e+02,3.670600000000000023e+02
1.210819999999999936e+03,1.153720000000000027e+03
8.813300000000000409e+02,3.047099999999999795e+02
1.149819999999999936e+03,1.076990000000000009e+03
7.445099999999999909e+02,3.362300000000000182e+02
9.146200000000000045e+02,6.584400000000000546e+02
1.295509999999999991e+03,1.272710000000000036e+03
1.197759999999999991e+03,7.940399999999999636e+02
1.209400000000000091e+03,1.237809999999999945e+03
1.274670000000000073e+03,1.167079999999999927e+03
8.642300000000000182e+02,3.515600000000000023e+02
9.330800000000000409e+02,4.589700000000000273e+02
8.029800000000000182e+02,4.348199999999999932e+02
9.444099999999999682e+02,3.307799999999999727e+02
1.449940000000000055e+03,1.175950000000000045e+03
1.058269999999999982e+03,5.808400000000000318e+02
6.957100000000000364e+02,4.055799999999999841e+02
1.288450000000000045e+03,1.077730000000000018e+03
7.100199999999999818e+02,2.417400000000000091e+02
9.380800000000000409e+02,6.817100000000000364e+02
1.236619999999999891e+03,1.113069999999999936e+03
1.295200000000000045e+03,1.003509999999999991e+03
1.126750000000000000e+03,7.728899999999999864e+02
9.896900000000000546e+02,5.370399999999999636e+02
1.173279999999999973e+03,1.206349999999999909e+03
1.006059999999999945e+03,4.806100000000000136e+02
8.663799999999999955e+02,3.934100000000000250e+02
1.088259999999999991e+03,9.529099999999999682e+02
1.014860000000000014e+03,4.527900000000000205e+02
1.061349999999999909e+03,7.198899999999999864e+02
1.244779999999999973e+03,1.256099999999999909e+03
1.142289999999999964e+03,9.696699999999999591e+02
7.178200000000000500e+02,3.450000000000000000e+02
7.651900000000000546e+02,3.498899999999999864e+02
1.109529999999999973e+03,1.061640000000000100e+03
1.347549999999999955e+03,1.207529999999999973e+03
1.157900000000000091e+03,8.559600000000000364e+02
1.235650000000000091e+03,9.990800000000000409e+02
8.878700000000000045e+02,6.171299999999999955e+02
1.154450000000000045e+03,9.427300000000000182e+02
9.555499999999999545e+02,2.623000000000000114e+02
1.221980000000000018e+03,5.410099999999999909e+02
1.129049999999999955e+03,7.870599999999999454e+02
1.037039999999999964e+03,6.776599999999999682e+02
8.370499999999999545e+02,4.679300000000000068e+02
1.224430000000000064e+03,7.445399999999999636e+02
7.974800000000000182e+02,2.243499999999999943e+02
1.258410000000000082e+03,1.092839999999999918e+03
9.337300000000000182e+02,3.951999999999999886e+02
9.690900000000000318e+02,4.026999999999999886e+02
9.586900000000000546e+02,4.018700000000000045e+02
9.802599999999999909e+02,4.371700000000000159e+02
1.342059999999999945e+03,1.146230000000000018e+03
1.226299999999999955e+03,1.233180000000000064e+03
1.032289999999999964e+03,9.146399999999999864e+02
9.361900000000000546e+02,5.110699999999999932e+02
1.215380000000000109e+03,1.007049999999999955e+03
1.281240000000000009e+03,1.020539999999999964e+03
6.335199999999999818e+02,4.034599999999999795e+02
1.044740000000000009e+03,5.697699999999999818e+02
8.327300000000000182e+02,4.240199999999999818e+02
8.887699999999999818e+02,3.398199999999999932e+02
1.154509999999999991e+03,8.568799999999999955e+02
1.160680000000000064e+03,7.392100000000000364e+02
1.200259999999999991e+03,1.058150000000000091e+03
7.757699999999999818e+02,2.395399999999999920e+02
1.206849999999999909e+03,7.896399999999999864e+02
1.257490000000000009e+03,1.292980000000000018e+03
1.007120000000000005e+03,5.313099999999999454e+02
1.087250000000000000e+03,7.852300000000000182e+02
1.110160000000000082e+03,8.109600000000000364e+02
9.313099999999999454e+02,3.954200000000000159e+02
1.108480000000000018e+03,6.164800000000000182e+02
1.077990000000000009e+03,6.533500000000000227e+02
1.233529999999999973e+03,1.021830000000000041e+03
8.803300000000000409e+02,3.130000000000000000e+02
8.827799999999999727e+02,3.576600000000000250e+02
9.963500000000000227e+02,4.594100000000000250e+02
1.182849999999999909e+03,9.645199999999999818e+02
7.123899999999999864e+02,3.181399999999999864e+02
1.161279999999999973e+03,9.827899999999999636e+02
8.193500000000000227e+02,4.522200000000000273e+02
7.694800000000000182e+02,2.276999999999999886e+02
9.696699999999999591e+02,4.627300000000000182e+02
1.085269999999999982e+03,8.221399999999999864e+02
1.068519999999999982e+03,8.738300000000000409e+02
1.004309999999999945e+03,3.623700000000000045e+02
9.433099999999999454e+02,6.077699999999999818e+02
9.736499999999999773e+02,3.658999999999999773e+02
6.239800000000000182e+02,3.222400000000000091e+02
9.169700000000000273e+02,3.575000000000000000e+02
7.718600000000000136e+02,3.393299999999999841e+02
9.993300000000000409e+02,9.696499999999999773e+02
1.295609999999999900e+03,1.244250000000000000e+03
8.177899999999999636e+02,2.988399999999999750e+02
7.409099999999999682e+02,4.201600000000000250e+02
1.423069999999999936e+03,8.257999999999999545e+02
9.578200000000000500e+02,5.860800000000000409e+02
1.237930000000000064e+03,7.930599999999999454e+02
1.038710000000000036e+03,4.302799999999999727e+02
1.022919999999999959e+03,9.109900000000000091e+02
8.151299999999999955e+02,3.117200000000000273e+02
1.222359999999999900e+03,7.287899999999999636e+02
1.067869999999999891e+03,5.723099999999999454e+02
8.036200000000000045e+02,3.326399999999999864e+02
1.045329999999999927e+03,6.547999999999999545e+02
8.306599999999999682e+02,4.353899999999999864e+02
9.108200000000000500e+02,4.615699999999999932e+02
7.878899999999999864e+02,5.015000000000000000e+02
1.006570000000000050e+03,6.281799999999999500e+02
5.800199999999999818e+02,2.840699999999999932e+02
8.275000000000000000e+02,3.499700000000000273e+02
1.250809999999999945e+03,1.089799999999999955e+03
8.447799999999999727e+02,3.295899999999999750e+02
9.758500000000000227e+02,4.661600000000000250e+02
8.012500000000000000e+02,2.375200000000000102e+02
1.322089999999999918e+03,1.158910000000000082e+03
1.035650000000000091e+03,5.864900000000000091e+02
9.894099999999999682e+02,8.836000000000000227e+02
8.657799999999999727e+02,4.237699999999999818e+02
1.255150000000000091e+03,8.508099999999999454e+02
1.183190000000000055e+03,5.892699999999999818e+02
1.024009999999999991e+03,2.852200000000000273e+02
1.181940000000000055e+03,7.706900000000000546e+02
1.013539999999999964e+03,4.153299999999999841e+02
7.023799999999999955e+02,3.236000000000000227e+02
1.053730000000000018e+03,5.735199999999999818e+02
8.422500000000000000e+02,2.388000000000000114e+02
1.235349999999999909e+03,8.281499999999999773e+02
1.025630000000000109e+03,6.907200000000000273e+02
1.250079999999999927e+03,1.320470000000000027e+03
9.104199999999999591e+02,6.614600000000000364e+02
1.086690000000000055e+03,7.992799999999999727e+02
9.257899999999999636e+02,2.604499999999999886e+02
1.072720000000000027e+03,1.037259999999999991e+03
7.868400000000000318e+02,3.713500000000000227e+02
1.188599999999999909e+03,1.035829999999999927e+03
1.260690000000000055e+03,1.074160000000000082e+03
9.411000000000000227e+02,3.115199999999999818e+02
1.306099999999999909e+03,1.115220000000000027e+03
7.517999999999999545e+02,3.201600000000000250e+02
9.198500000000000227e+02,4.639800000000000182e+02
1.054029999999999973e+03,7.396000000000000227e+02
1.241150000000000091e+03,8.370900000000000318e+02
7.797500000000000000e+02,2.246999999999999886e+02
7.104299999999999500e+02,3.979100000000000250e+02
8.551799999999999500e+02,5.147699999999999818e+02
1.203670000000000073e+03,1.190609999999999900e+03
6.043799999999999955e+02,3.055600000000000023e+02
1.051750000000000000e+03,4.901200000000000045e+02
1.184069999999999936e+03,1.033700000000000045e+03
1.092920000000000073e+03,5.758099999999999454e+02
1.229839999999999918e+03,6.356799999999999500e+02
1.002019999999999982e+03,4.933199999999999932e+02
6.743300000000000409e+02,3.533000000000000114e+02
9.418200000000000500e+02,4.947300000000000182e+02
8.633700000000000045e+02,3.528500000000000227e+02
1.121490000000000009e+03,5.884400000000000546e+02
1.323599999999999909e+03,1.264609999999999900e+03
1.187539999999999964e+03,9.213999999999999773e+02
1.184579999999999927e+03,7.257699999999999818e+02
1.153410000000000082e+03,9.868999999999999773e+02
1.271609999999999900e+03,1.100089999999999918e+03
1.066930000000000064e+03,7.800099999999999909e+02
9.949900000000000091e+02,6.068099999999999454e+02
6.217300000000000182e+02,2.041200000000000045e+02
1.060769999999999982e+03,7.224800000000000182e+02
1.145849999999999909e+03,1.196950000000000045e+03
8.469900000000000091e+02,6.324700000000000273e+02
9.135099999999999909e+02,3.486999999999999886e+02
1.091069999999999936e+03,6.733099999999999454e+02
8.390299999999999727e+02,3.186700000000000159e+02
9.997400000000000091e+02,6.984400000000000546e+02
7.698799999999999955e+02,3.908100000000000023e+02
7.922599999999999909e+02,4.936299999999999955e+02
1.051569999999999936e+03,6.850399999999999636e+02
1.007549999999999955e+03,6.389199999999999591e+02
1.218950000000000045e+03,1.159019999999999982e+03
1.054960000000000036e+03,5.614400000000000546e+02
1.214650000000000091e+03,7.514099999999999682e+02
9.662899999999999636e+02,5.040899999999999750e+02
9.588200000000000500e+02,2.440300000000000011e+02
1.036349999999999909e+03,1.152900000000000091e+03
8.385900000000000318e+02,3.522300000000000182e+02
1.090769999999999982e+03,1.029859999999999900e+03
1.075720000000000027e+03,5.755000000000000000e+02
1.018090000000000032e+03,6.587200000000000273e+02
1.167910000000000082e+03,8.561499999999999773e+02
1.211849999999999909e+03,8.407799999999999727e+02
7.926599999999999682e+02,2.672200000000000273e+02
1.179599999999999909e+03,1.094430000000000064e+03
9.447200000000000273e+02,3.346399999999999864e+02
1.211529999999999973e+03,7.129700000000000273e+02
1.214819999999999936e+03,9.307899999999999636e+02
6.868999999999999773e+02,2.895799999999999841e+02
1.223279999999999973e+03,1.350369999999999891e+03
1.072519999999999982e+03,7.767300000000000182e+02
9.360399999999999636e+02,3.251399999999999864e+02
8.615299999999999727e+02,5.154299999999999500e+02
6.563600000000000136e+02,2.547299999999999898e+02
8.391599999999999682e+02,3.128500000000000227e+02
1.295960000000000036e+03,1.157730000000000018e+03
1.179579999999999927e+03,5.333200000000000500e+02
8.791200000000000045e+02,2.589399999999999977e+02
1.003460000000000036e+03,6.097100000000000364e+02
1.314769999999999982e+03,1.181930000000000064e+03
8.455000000000000000e+02,3.956399999999999864e+02
6.831299999999999955e+02,2.780899999999999750e+02
1.246250000000000000e+03,1.111099999999999909e+03
1.147170000000000073e+03,7.578799999999999955e+02
7.970800000000000409e+02,4.043700000000000045e+02
1.015169999999999959e+03,4.825000000000000000e+02
1.332720000000000027e+03,1.260960000000000036e+03
6.028500000000000227e+02,4.032200000000000273e+02
1.089269999999999982e+03,4.449800000000000182e+02
9.887100000000000364e+02,5.689800000000000182e+02
1.193130000000000109e+03,1.084190000000000055e+03
1.106460000000000036e+03,1.098930000000000064e+03
1.266019999999999982e+03,1.270210000000000036e+03
8.497100000000000364e+02,4.342300000000000182e+02
7.504800000000000182e+02,3.521200000000000045e+02
8.501799999999999500e+02,2.165300000000000011e+02
9.990700000000000500e+02,4.666399999999999864e+02
9.457599999999999909e+02,4.698100000000000023e+02
1.242630000000000109e+03,1.111240000000000009e+03
7.293799999999999955e+02,3.721999999999999886e+02
8.139500000000000455e+02,3.127099999999999795e+02
1.215799999999999955e+03,7.942699999999999818e+02
1.166240000000000009e+03,7.123700000000000045e+02
1.226970000000000027e+03,1.069529999999999973e+03
1.101619999999999891e+03,1.231009999999999991e+03
8.821499999999999773e+02,5.108799999999999955e+02
8.548200000000000500e+02,3.289499999999999886e+02
1.328259999999999991e+03,8.887400000000000091e+02
1.182630000000000109e+03,1.160319999999999936e+03
8.902899999999999636e+02,2.976999999999999886e+02
1.218230000000000018e+03,1.233089999999999918e+03
1.079750000000000000e+03,4.149900000000000091e+02
9.915000000000000000e+02,5.242599999999999909e+02
1.018580000000000041e+03,4.087799999999999727e+02
1.235220000000000027e+03,1.029910000000000082e+03
1.431700000000000045e+03,1.038890000000000100e+03
9.254500000000000455e+02,2.156100000000000136e+02
9.433500000000000227e+02,5.317799999999999727e+02
9.861699999999999591e+02,4.425000000000000000e+02
9.799400000000000546e+02,6.545299999999999727e+02
7.570499999999999545e+02,3.995099999999999909e+02
7.037300000000000182e+02,3.888600000000000136e+02
7.398200000000000500e+02,3.846399999999999864e+02
1.195829999999999927e+03,8.555399999999999636e+02
1.006309999999999945e+03,6.162000000000000455e+02
1.067829999999999927e+03,8.778600000000000136e+02
1.020809999999999945e+03,7.309500000000000455e+02
1.002299999999999955e+03,6.158500000000000227e+02
1.010480000000000018e+03,4.790199999999999818e+02
1.180730000000000018e+03,7.873500000000000227e+02
9.002400000000000091e+02,3.463299999999999841e+02
6.574900000000000091e+02,3.577099999999999795e+02
7.613999999999999773e+02,1.887100000000000080e+02
9.377500000000000000e+02,6.481699999999999591e+02
8.704199999999999591e+02,2.754100000000000250e+02
8.937400000000000091e+02,4.991999999999999886e+02
1.256099999999999909e+03,7.336799999999999500e+02
1.198380000000000109e+03,1.091839999999999918e+03
7.182599999999999909e+02,2.814300000000000068e+02
1.218849999999999909e+03,1.024650000000000091e+03
1.127630000000000109e+03,7.363099999999999454e+02
1.143519999999999982e+03,5.064900000000000091e+02
9.966599999999999682e+02,7.979900000000000091e+02
7.597899999999999636e+02,4.119599999999999795e+02
9.212400000000000091e+02,4.536899999999999977e+02
8.151599999999999682e+02,3.385099999999999909e+02
1.170079999999999927e+03,7.939900000000000091e+02
1.209049999999999955e+03,5.014900000000000091e+02
9.410499999999999545e+02,6.611900000000000546e+02
8.297599999999999909e+02,2.423799999999999955e+02
1.143970000000000027e+03,7.498700000000000045e+02
1.053789999999999964e+03,7.590800000000000409e+02
1.247140000000000100e+03,1.009899999999999977e+03
9.152699999999999818e+02,3.658799999999999955e+02
1.145369999999999891e+03,9.675099999999999909e+02
7.789500000000000455e+02,3.596800000000000068e+02
1.227170000000000073e+03,1.229450000000000045e+03
1.065140000000000100e+03,5.818700000000000045e+02
7.325000000000000000e+02,3.184700000000000273e+02
1.226380000000000109e+03,1.165009999999999991e+03
7.259600000000000364e+02,3.445299999999999727e+02
1.225069999999999936e+03,1.236069999999999936e+03
1.287430000000000064e+03,9.012799999999999727e+02
8.708899999999999864e+02,3.485400000000000205e+02
1.031849999999999909e+03,5.188200000000000500e+02
1.016529999999999973e+03,4.460899999999999750e+02
8.318200000000000500e+02,2.945799999999999841e+02
1.133990000000000009e+03,1.064829999999999927e+03
7.560900000000000318e+02,3.226200000000000045e+02
1.256599999999999909e+03,1.308740000000000009e+03
9.268999999999999773e+02,9.911499999999999773e+02
1.119569999999999936e+03,5.643400000000000318e+02
8.499700000000000273e+02,4.404900000000000091e+02
8.962599999999999909e+02,4.348500000000000227e+02
9.556100000000000136e+02,7.906299999999999955e+02
7.098400000000000318e+02,2.973000000000000114e+02
1.056220000000000027e+03,5.848099999999999454e+02
7.364299999999999500e+02,2.325999999999999943e+02
1.304140000000000100e+03,1.054089999999999918e+03
8.176699999999999591e+02,3.476999999999999886e+02
8.340800000000000409e+02,2.983199999999999932e+02
9.816699999999999591e+02,5.056299999999999955e+02
8.246399999999999864e+02,4.045099999999999909e+02
1.129210000000000036e+03,3.775199999999999818e+02
1.269630000000000109e+03,1.187019999999999982e+03
1.418930000000000064e+03,1.128220000000000027e+03
1.133180000000000064e+03,7.050700000000000500e+02
1.135890000000000100e+03,6.844700000000000273e+02
7.079700000000000273e+02,4.051600000000000250e+02
8.562500000000000000e+02,4.377799999999999727e+02
1.062059999999999945e+03,7.176000000000000227e+02
1.167619999999999891e+03,1.409460000000000036e+03
1.307680000000000064e+03,8.874800000000000182e+02
1.255900000000000091e+03,1.026490000000000009e+03
1.021330000000000041e+03,4.976499999999999773e+02
6.490099999999999909e+02,2.358400000000000034e+02
1.142920000000000073e+03,7.174600000000000364e+02
1.124750000000000000e+03,8.856200000000000045e+02
1.210390000000000100e+03,9.296599999999999682e+02
8.392400000000000091e+02,4.836200000000000045e+02
1.158099999999999909e+03,5.962000000000000455e+02
9.065800000000000409e+02,5.262000000000000455e+02
1.134440000000000055e+03,5.802999999999999545e+02
7.932400000000000091e+02,3.088899999999999864e+02
8.777899999999999636e+02,5.569700000000000273e+02
7.522699999999999818e+02,3.599900000000000091e+02
9.358200000000000500e+02,8.410700000000000500e+02
1.068329999999999927e+03,1.078480000000000018e+03
1.071569999999999936e+03,5.786799999999999500e+02
8.667400000000000091e+02,3.532799999999999727e+02
1.397759999999999991e+03,1.125150000000000091e+03
1.171329999999999927e+03,1.199990000000000009e+03
1.198009999999999991e+03,9.145700000000000500e+02
1.021279999999999973e+03,8.078700000000000045e+02
7.910599999999999454e+02,3.102300000000000182e+02
7.443700000000000045e+02,2.459900000000000091e+02
8.299299999999999500e+02,2.895899999999999750e+02
7.714800000000000182e+02,3.138799999999999955e+02
1.144029999999999973e+03,9.304700000000000273e+02
1.067210000000000036e+03,8.943300000000000409e+02
8.007899999999999636e+02,3.222400000000000091e+02
7.176100000000000136e+02,4.447500000000000000e+02
1.082819999999999936e+03,7.923400000000000318e+02
1.120740000000000009e+03,9.906200000000000045e+02
7.480199999999999818e+02,4.121899999999999977e+02
9.764500000000000455e+02,5.329299999999999500e+02
1.187339999999999918e+03,8.258799999999999955e+02
7.522200000000000273e+02,2.613299999999999841e+02
1.086940000000000055e+03,1.232970000000000027e+03
7.496100000000000136e+02,3.500699999999999932e+02
6.082000000000000455e+02,2.631499999999999773e+02
7.404800000000000182e+02,4.712400000000000091e+02
7.120499999999999545e+02,3.290000000000000000e+02
1.223109999999999900e+03,5.948600000000000136e+02
1.077480000000000018e+03,7.886499999999999773e+02
6.452000000000000455e+02,3.986200000000000045e+02
9.882799999999999727e+02,6.115900000000000318e+02
9.264900000000000091e+02,4.032500000000000000e+02
1.044589999999999918e+03,7.754800000000000182e+02
8.187300000000000182e+02,4.793299999999999841e+02
9.753200000000000500e+02,4.366299999999999955e+02
8.959800000000000182e+02,4.055600000000000023e+02
1.182599999999999909e+03,8.841699999999999591e+02
7.695700000000000500e+02,4.322699999999999818e+02
1.002860000000000014e+03,3.693399999999999750e+02
9.242400000000000091e+02,7.769199999999999591e+02
8.882899999999999636e+02,3.794399999999999977e+02
1.134700000000000045e+03,8.655099999999999909e+02
1.123000000000000000e+03,6.987400000000000091e+02
1.066730000000000018e+03,9.851100000000000136e+02
1.162720000000000027e+03,1.022929999999999950e+03
1.239500000000000000e+03,1.031420000000000073e+03
1.022139999999999986e+03,6.572899999999999636e+02
9.772100000000000364e+02,4.475000000000000000e+02
5.842799999999999727e+02,3.165299999999999727e+02
1.252480000000000018e+03,8.727599999999999909e+02
7.461200000000000045e+02,4.934499999999999886e+02
1.006289999999999964e+03,5.283500000000000227e+02
1.058059999999999945e+03,7.136499999999999773e+02
